Script started on 2022-10-22 17:19:53+03:00 [COMMAND="./TrainTest.sh" TERM="xterm-256color" TTY="/dev/pts/3" COLUMNS="94" LINES="21"]
loading training configuration: /home/kpapad/UG_thesis/tutorial_scripts/MachineLearning/config/training_conf9.dict
Training started with data from /home/kpapad/UG_thesis/tutorial_scripts/MachineLearning/RFiles/49s21Train.root and /home/kpapad/UG_thesis/tutorial_scripts/MachineLearning/RFiles/49s22Train.root
/home/kpapad/UG_thesis/my_env/lib/python3.10/site-packages/xgboost/sklearn.py:793: UserWarning: `early_stopping_rounds` in `fit` method is deprecated for better compatibility with scikit-learn, use `early_stopping_rounds` in constructor or`set_params` instead.
  warnings.warn(
[662]	validation_0-logloss:0.35044
[663]	validation_0-logloss:0.35004
[664]	validation_0-logloss:0.34964
[665]	validation_0-logloss:0.34941
[666]	validation_0-logloss:0.34905
[667]	validation_0-logloss:0.34877
[668]	validation_0-logloss:0.34856
[669]	validation_0-logloss:0.34820
[670]	validation_0-logloss:0.34799
[671]	validation_0-logloss:0.34767
[672]	validation_0-logloss:0.34717
[673]	validation_0-logloss:0.34694
[674]	validation_0-logloss:0.34651
[675]	validation_0-logloss:0.34623
[676]	validation_0-logloss:0.34582
[677]	validation_0-logloss:0.34553
[678]	validation_0-logloss:0.34512
[679]	validation_0-logloss:0.34475
[680]	validation_0-logloss:0.34448
[681]	validation_0-logloss:0.34416
[682]	validation_0-logloss:0.34385
[683]	validation_0-logloss:0.34350
[684]	validation_0-logloss:0.34309
[685]	validation_0-logloss:0.34288
[686]	validation_0-logloss:0.34225
[687]	validation_0-logloss:0.34183
[688]	validation_0-logloss:0.34140
[689]	validation_0-logloss:0.34105
[690]	validation_0-logloss:0.34074
[691]	validation_0-logloss:0.34048
[692]	validation_0-logloss:0.34010
[693]	validation_0-logloss:0.33978
[694]	validation_0-logloss:0.33947
[695]	validation_0-logloss:0.33911
[696]	validation_0-logloss:0.33894
[697]	validation_0-logloss:0.33859
[698]	validation_0-logloss:0.33839
[699]	validation_0-logloss:0.33815
[700]	validation_0-logloss:0.33797
[701]	validation_0-logloss:0.33760
[702]	validation_0-logloss:0.33739
[703]	validation_0-logloss:0.33709
[704]	validation_0-logloss:0.33676
[705]	validation_0-logloss:0.33649
[706]	validation_0-logloss:0.33626
[707]	validation_0-logloss:0.33588
[708]	validation_0-logloss:0.33572
[709]	validation_0-logloss:0.33543
[710]	validation_0-logloss:0.33514
[711]	validation_0-logloss:0.33470
[712]	validation_0-logloss:0.33433
[713]	validation_0-logloss:0.33401
[714]	validation_0-logloss:0.33392
[715]	validation_0-logloss:0.33354
[716]	validation_0-logloss:0.33326
[717]	validation_0-logloss:0.33301
[718]	validation_0-logloss:0.33263
[719]	validation_0-logloss:0.33230
[720]	validation_0-logloss:0.33203
[721]	validation_0-logloss:0.33162
[722]	validation_0-logloss:0.33124
[723]	validation_0-logloss:0.33106
[724]	validation_0-logloss:0.33054
[725]	validation_0-logloss:0.33027
[726]	validation_0-logloss:0.33002
[727]	validation_0-logloss:0.32965
[728]	validation_0-logloss:0.32943
[729]	validation_0-logloss:0.32898
[730]	validation_0-logloss:0.32861
[731]	validation_0-logloss:0.32840
[732]	validation_0-logloss:0.32813
[733]	validation_0-logloss:0.32784
[734]	validation_0-logloss:0.32748
[735]	validation_0-logloss:0.32711
[736]	validation_0-logloss:0.32688
[737]	validation_0-logloss:0.32673
[738]	validation_0-logloss:0.32642
[739]	validation_0-logloss:0.32606
[740]	validation_0-logloss:0.32573
[741]	validation_0-logloss:0.32545
[742]	validation_0-logloss:0.32502
[743]	validation_0-logloss:0.32478
[744]	validation_0-logloss:0.32441
[745]	validation_0-logloss:0.32418
[746]	validation_0-logloss:0.32398
[747]	validation_0-logloss:0.32359
[748]	validation_0-logloss:0.32340
[749]	validation_0-logloss:0.32309
[750]	validation_0-logloss:0.32275
[751]	validation_0-logloss:0.32241
[752]	validation_0-logloss:0.32207
[753]	validation_0-logloss:0.32166
[754]	validation_0-logloss:0.32131
[755]	validation_0-logloss:0.32105
[756]	validation_0-logloss:0.32073
[757]	validation_0-logloss:0.32046
[758]	validation_0-logloss:0.32026
[759]	validation_0-logloss:0.31998
[760]	validation_0-logloss:0.31955
[761]	validation_0-logloss:0.31925
[762]	validation_0-logloss:0.31882
[763]	validation_0-logloss:0.31858
[764]	validation_0-logloss:0.31824
[765]	validation_0-logloss:0.31794
[766]	validation_0-logloss:0.31761
[767]	validation_0-logloss:0.31723
[768]	validation_0-logloss:0.31693
[769]	validation_0-logloss:0.31659
[770]	validation_0-logloss:0.31617
[771]	validation_0-logloss:0.31597
[772]	validation_0-logloss:0.31570
[773]	validation_0-logloss:0.31550
[774]	validation_0-logloss:0.31521
[775]	validation_0-logloss:0.31492
[776]	validation_0-logloss:0.31459
[777]	validation_0-logloss:0.31430
[778]	validation_0-logloss:0.31399
[779]	validation_0-logloss:0.31367
[780]	validation_0-logloss:0.31338
[781]	validation_0-logloss:0.31320
[782]	validation_0-logloss:0.31296
[783]	validation_0-logloss:0.31262
[784]	validation_0-logloss:0.31243
[785]	validation_0-logloss:0.31215
[786]	validation_0-logloss:0.31180
[787]	validation_0-logloss:0.31148
[788]	validation_0-logloss:0.31107
[789]	validation_0-logloss:0.31078
[790]	validation_0-logloss:0.31031
[791]	validation_0-logloss:0.31000
[792]	validation_0-logloss:0.30967
[793]	validation_0-logloss:0.30928
[794]	validation_0-logloss:0.30901
[795]	validation_0-logloss:0.30869
[796]	validation_0-logloss:0.30859
[797]	validation_0-logloss:0.30830
[798]	validation_0-logloss:0.30793
[799]	validation_0-logloss:0.30775
[800]	validation_0-logloss:0.30750
[801]	validation_0-logloss:0.30725
[802]	validation_0-logloss:0.30693
[803]	validation_0-logloss:0.30669
[804]	validation_0-logloss:0.30641
[805]	validation_0-logloss:0.30620
[806]	validation_0-logloss:0.30587
[807]	validation_0-logloss:0.30542
[808]	validation_0-logloss:0.30516
[809]	validation_0-logloss:0.30470
[810]	validation_0-logloss:0.30447
[811]	validation_0-logloss:0.30408
[812]	validation_0-logloss:0.30369
[813]	validation_0-logloss:0.30338
[814]	validation_0-logloss:0.30312
[815]	validation_0-logloss:0.30287
[816]	validation_0-logloss:0.30255
[817]	validation_0-logloss:0.30224
[818]	validation_0-logloss:0.30205
[819]	validation_0-logloss:0.30179
[820]	validation_0-logloss:0.30141
[821]	validation_0-logloss:0.30121
[822]	validation_0-logloss:0.30101
[823]	validation_0-logloss:0.30076
[824]	validation_0-logloss:0.30056
[825]	validation_0-logloss:0.30019
[826]	validation_0-logloss:0.29977
[827]	validation_0-logloss:0.29938
[828]	validation_0-logloss:0.29914
[829]	validation_0-logloss:0.29896
[830]	validation_0-logloss:0.29873
[831]	validation_0-logloss:0.29857
[832]	validation_0-logloss:0.29826
[833]	validation_0-logloss:0.29792
[834]	validation_0-logloss:0.29762
[835]	validation_0-logloss:0.29739
[836]	validation_0-logloss:0.29714
[837]	validation_0-logloss:0.29688
[838]	validation_0-logloss:0.29650
[839]	validation_0-logloss:0.29613
[840]	validation_0-logloss:0.29576
[841]	validation_0-logloss:0.29554
[842]	validation_0-logloss:0.29519
[843]	validation_0-logloss:0.29477
[844]	validation_0-logloss:0.29442
[845]	validation_0-logloss:0.29426
[846]	validation_0-logloss:0.29401
[847]	validation_0-logloss:0.29377
[848]	validation_0-logloss:0.29357
[849]	validation_0-logloss:0.29339
[850]	validation_0-logloss:0.29315
[851]	validation_0-logloss:0.29279
[852]	validation_0-logloss:0.29253
[853]	validation_0-logloss:0.29214
[854]	validation_0-logloss:0.29200
[855]	validation_0-logloss:0.29164
[856]	validation_0-logloss:0.29136
[857]	validation_0-logloss:0.29111
[858]	validation_0-logloss:0.29085
[859]	validation_0-logloss:0.29072
[860]	validation_0-logloss:0.29045
[861]	validation_0-logloss:0.29022
[862]	validation_0-logloss:0.28991
[863]	validation_0-logloss:0.28970
[864]	validation_0-logloss:0.28929
[865]	validation_0-logloss:0.28909
[866]	validation_0-logloss:0.28880
[867]	validation_0-logloss:0.28855
[868]	validation_0-logloss:0.28835
[869]	validation_0-logloss:0.28815
[870]	validation_0-logloss:0.28783
[871]	validation_0-logloss:0.28767
[872]	validation_0-logloss:0.28745
[873]	validation_0-logloss:0.28706
[874]	validation_0-logloss:0.28688
[875]	validation_0-logloss:0.28658
[876]	validation_0-logloss:0.28613
[877]	validation_0-logloss:0.28577
[878]	validation_0-logloss:0.28559
[879]	validation_0-logloss:0.28522
[880]	validation_0-logloss:0.28497
[881]	validation_0-logloss:0.28477
[882]	validation_0-logloss:0.28453
[883]	validation_0-logloss:0.28434
[884]	validation_0-logloss:0.28419
[885]	validation_0-logloss:0.28401
[886]	validation_0-logloss:0.28374
[887]	validation_0-logloss:0.28342
[888]	validation_0-logloss:0.28317
[889]	validation_0-logloss:0.28290
[890]	validation_0-logloss:0.28258
[891]	validation_0-logloss:0.28247
[892]	validation_0-logloss:0.28214
[893]	validation_0-logloss:0.28191
[894]	validation_0-logloss:0.28154
[895]	validation_0-logloss:0.28121
[896]	validation_0-logloss:0.28098
[897]	validation_0-logloss:0.28074
[898]	validation_0-logloss:0.28041
[899]	validation_0-logloss:0.28019
[900]	validation_0-logloss:0.27998
[901]	validation_0-logloss:0.27972
[902]	validation_0-logloss:0.27946
[903]	validation_0-logloss:0.27916
[904]	validation_0-logloss:0.27885
[905]	validation_0-logloss:0.27868
[906]	validation_0-logloss:0.27842
[907]	validation_0-logloss:0.27818
[908]	validation_0-logloss:0.27805
[909]	validation_0-logloss:0.27774
[910]	validation_0-logloss:0.27748
[911]	validation_0-logloss:0.27714
[912]	validation_0-logloss:0.27692
[913]	validation_0-logloss:0.27662
[914]	validation_0-logloss:0.27639
[915]	validation_0-logloss:0.27609
[916]	validation_0-logloss:0.27578
[917]	validation_0-logloss:0.27564
[918]	validation_0-logloss:0.27537
[919]	validation_0-logloss:0.27509
[920]	validation_0-logloss:0.27482
[921]	validation_0-logloss:0.27451
[922]	validation_0-logloss:0.27426
[923]	validation_0-logloss:0.27397
[924]	validation_0-logloss:0.27374
[925]	validation_0-logloss:0.27344
[926]	validation_0-logloss:0.27319
[927]	validation_0-logloss:0.27297
[928]	validation_0-logloss:0.27276
[929]	validation_0-logloss:0.27269
[930]	validation_0-logloss:0.27236
[931]	validation_0-logloss:0.27209
[932]	validation_0-logloss:0.27183
[933]	validation_0-logloss:0.27159
[934]	validation_0-logloss:0.27135
[935]	validation_0-logloss:0.27098
[936]	validation_0-logloss:0.27081
[937]	validation_0-logloss:0.27052
[938]	validation_0-logloss:0.27030
[939]	validation_0-logloss:0.26997
[940]	validation_0-logloss:0.26973
[941]	validation_0-logloss:0.26954
[942]	validation_0-logloss:0.26930
[943]	validation_0-logloss:0.26909
[944]	validation_0-logloss:0.26882
[945]	validation_0-logloss:0.26852
[946]	validation_0-logloss:0.26832
[947]	validation_0-logloss:0.26803
[948]	validation_0-logloss:0.26779
[949]	validation_0-logloss:0.26755
[950]	validation_0-logloss:0.26713
[951]	validation_0-logloss:0.26678
[952]	validation_0-logloss:0.26658
[953]	validation_0-logloss:0.26640
[954]	validation_0-logloss:0.26611
[955]	validation_0-logloss:0.26585
[956]	validation_0-logloss:0.26568
[957]	validation_0-logloss:0.26532
[958]	validation_0-logloss:0.26513
[959]	validation_0-logloss:0.26494
[960]	validation_0-logloss:0.26463
[961]	validation_0-logloss:0.26439
[962]	validation_0-logloss:0.26423
[963]	validation_0-logloss:0.26407
[964]	validation_0-logloss:0.26372
[965]	validation_0-logloss:0.26343
[966]	validation_0-logloss:0.26325
[967]	validation_0-logloss:0.26300
[968]	validation_0-logloss:0.26280
[969]	validation_0-logloss:0.26258
[970]	validation_0-logloss:0.26236
[971]	validation_0-logloss:0.26200
[972]	validation_0-logloss:0.26176
[973]	validation_0-logloss:0.26151
[974]	validation_0-logloss:0.26127
[975]	validation_0-logloss:0.26098
[976]	validation_0-logloss:0.26080
[977]	validation_0-logloss:0.26049
[978]	validation_0-logloss:0.26026
[979]	validation_0-logloss:0.25997
[980]	validation_0-logloss:0.25975
[981]	validation_0-logloss:0.25954
[982]	validation_0-logloss:0.25929
[983]	validation_0-logloss:0.25902
[984]	validation_0-logloss:0.25869
[985]	validation_0-logloss:0.25844
[986]	validation_0-logloss:0.25824
[987]	validation_0-logloss:0.25796
[988]	validation_0-logloss:0.25767
[989]	validation_0-logloss:0.25746
[990]	validation_0-logloss:0.25722
[991]	validation_0-logloss:0.25705
[992]	validation_0-logloss:0.25689
[993]	validation_0-logloss:0.25667
[994]	validation_0-logloss:0.25645
[995]	validation_0-logloss:0.25615
[996]	validation_0-logloss:0.25593
[997]	validation_0-logloss:0.25565
[998]	validation_0-logloss:0.25549
[999]	validation_0-logloss:0.25519
Training, done
Saving model at /home/kpapad/UG_thesis/tutorial_scripts/MachineLearning/RFiles/Models/myModel49s2_conf9.root
done
Started testing using data from 49s2 with using the following model: myModel49s2_conf9
exporting predicted data to /home/kpapad/UG_thesis/tutorial_scripts/MachineLearning/RFiles/Predictions/49s2Conf9Pred ...
done
0.9926259055

Script done on 2022-10-22 17:23:53+03:00 [COMMAND_EXIT_CODE="0"]
